SEASON_NUMBER,SEASON_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,MIN_PER_GAME,FGM_PER_GAME,FGA_PER_GAME,FG3M_PER_GAME,FG3A_PER_GAME,FTM_PER_GAME,FTA_PER_GAME,OREB_PER_GAME,DREB_PER_GAME,REB_PER_GAME,AST_PER_GAME,STL_PER_GAME,BLK_PER_GAME,TOV_PER_GAME,PF_PER_GAME,PTS_PER_GAME
1,2024-25,MIN,23.0,15,1,221.0,23,56,0.411,9,24,0.375,12,16,0.75,13,11,24,8,12,1,2,23,67,14.733333333333333,1.5333333333333334,3.7333333333333334,0.6,1.6,0.8,1.0666666666666667,0.8666666666666667,0.7333333333333333,1.6,0.5333333333333333,0.8,0.06666666666666667,0.13333333333333333,1.5333333333333334,4.466666666666667
