PLAYER_ID,PLAYER_NAME,SEASON_NUMBER,SEASON_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,MIN_PER_GAME,FGM_PER_GAME,FGA_PER_GAME,FG3M_PER_GAME,FG3A_PER_GAME,FTM_PER_GAME,FTA_PER_GAME,OREB_PER_GAME,DREB_PER_GAME,REB_PER_GAME,AST_PER_GAME,STL_PER_GAME,BLK_PER_GAME,TOV_PER_GAME,PF_PER_GAME,PTS_PER_GAME,PER,TS_PCT,THREE_PAR,FTR,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,STL_PCT,BLK_PCT,TOV_PCT,USG_PCT,OWS,DWS,WS,WS_PER_48,OBPM,DBPM,BPM,VORP
1630183,Jaden McDaniels,2,2021-22,MIN,21.0,70,31,1803.0,255,554,0.46,80,252,0.317,57,71,0.803,76,217,293,79,52,54,75,224,647,25.757142857142856,3.642857142857143,7.914285714285715,1.1428571428571428,3.6,0.8142857142857143,1.0142857142857142,1.0857142857142856,3.1,4.185714285714286,1.1285714285714286,0.7428571428571429,0.7714285714285715,1.0714285714285714,3.2,9.242857142857142,10.3,0.553,0.455,0.128,4.400,13.200,8.700,6.100,1.400,2.900,11.400,15.300,0.7,1.7,2.4,0.065,-2.9,-0.1,-2.9,-0.4
1630183,Jaden McDaniels,3,2022-23,MIN,22.0,79,79,2417.0,370,716,0.517,107,269,0.398,106,144,0.736,92,215,307,148,74,76,112,272,953,30.59493670886076,4.6835443037974684,9.063291139240507,1.3544303797468353,3.4050632911392404,1.3417721518987342,1.8227848101265822,1.1645569620253164,2.721518987341772,3.8860759493670884,1.8734177215189873,0.9367088607594937,0.9620253164556962,1.4177215189873418,3.4430379746835444,12.063291139240507,12.0,0.611,0.376,0.201,4.300,9.800,7.100,8.400,1.500,2.700,12.600,15.800,2.0,2.4,4.4,0.087,-1.7,0.5,-1.2,0.5
1630183,Jaden McDaniels,4,2023-24,MIN,23.0,72,71,2105.0,307,628,0.489,86,255,0.337,57,79,0.722,56,168,224,101,63,42,87,219,757,29.23611111111111,4.263888888888889,8.722222222222221,1.1944444444444444,3.5416666666666665,0.7916666666666666,1.0972222222222223,0.7777777777777778,2.3333333333333335,3.111111111111111,1.4027777777777777,0.875,0.5833333333333334,1.2083333333333333,3.0416666666666665,10.51388888888889,9.4,0.571,0.406,0.126,3.200,8.700,6.000,6.800,1.500,1.800,11.600,15.700,0.3,3.1,3.4,0.077,-3.3,0.7,-2.6,-0.3
1630183,Jaden McDaniels,5,2024-25,MIN,24.0,57,57,1822.0,260,555,0.468,73,220,0.332,70,87,0.805,86,232,318,104,81,50,66,169,663,31.964912280701753,4.56140350877193,9.736842105263158,1.280701754385965,3.8596491228070176,1.2280701754385965,1.5263157894736843,1.5087719298245614,4.0701754385964914,5.578947368421052,1.8245614035087718,1.4210526315789473,0.8771929824561403,1.1578947368421053,2.9649122807017543,11.631578947368421,12.6,0.559,0.396,0.157,5.300,13.900,9.600,8.300,2.200,2.500,10.000,15.700,1.4,2.8,4.2,0.111,-1.7,1.6,-0.1,0.9
1642265,Rob Dillingham,1,2024-25,MIN,20.0,32,1,403.0,78,173,0.451,23,63,0.365,5,10,0.5,8,30,38,77,13,0,41,30,184,12.59375,2.4375,5.40625,0.71875,1.96875,0.15625,0.3125,0.25,0.9375,1.1875,2.40625,0.40625,0.0,1.28125,0.9375,5.75,10.9,0.519,0.364,0.058,2.200,8.100,5.200,30.100,1.600,0.000,18.800,23.500,-0.2,0.4,0.2,0.022,-2.6,-1.2,-3.8,-0.2
1630162,Anthony Edwards,1,2020-21,MIN,19.0,72,55,2314.0,505,1211,0.417,171,520,0.329,211,272,0.776,59,277,336,211,82,36,160,129,1392,32.138888888888886,7.013888888888889,16.819444444444443,2.375,7.222222222222222,2.9305555555555554,3.7777777777777777,0.8194444444444444,3.8472222222222223,4.666666666666667,2.9305555555555554,1.1388888888888888,0.5,2.2222222222222223,1.7916666666666667,19.333333333333332,13.9,0.523,0.429,0.225,2.700,13.500,7.900,14.600,1.700,1.300,10.700,27.000,-0.6,1.4,0.8,0.017,-0.4,-1.7,-2.1,-0.1
1630162,Anthony Edwards,2,2021-22,MIN,20.0,72,72,2466.0,549,1245,0.441,215,602,0.357,220,280,0.786,62,281,343,275,105,46,190,164,1533,34.25,7.625,17.291666666666668,2.986111111111111,8.36111111111111,3.0555555555555554,3.888888888888889,0.8611111111111112,3.9027777777777777,4.763888888888889,3.8194444444444446,1.4583333333333333,0.6388888888888888,2.638888888888889,2.2777777777777777,21.291666666666668,16.5,0.560,0.484,0.225,2.600,12.500,7.500,17.400,2.000,1.800,12.200,26.400,1.8,2.4,4.3,0.084,1.6,-0.4,1.2,2.0
1630162,Anthony Edwards,3,2022-23,MIN,21.0,79,79,2841.0,707,1541,0.459,213,578,0.369,319,422,0.756,47,411,458,350,125,58,259,186,1946,35.962025316455694,8.949367088607595,19.50632911392405,2.6962025316455698,7.3164556962025316,4.037974683544304,5.341772151898734,0.5949367088607594,5.2025316455696204,5.7974683544303796,4.430379746835443,1.5822784810126582,0.7341772151898734,3.278481012658228,2.3544303797468356,24.632911392405063,17.4,0.564,0.375,0.274,1.900,15.900,9.000,19.300,2.100,1.800,13.000,29.900,0.2,3.6,3.8,0.064,1.0,0.0,1.0,2.1
1630162,Anthony Edwards,4,2023-24,MIN,22.0,79,78,2770.0,718,1558,0.461,190,532,0.357,423,506,0.836,52,378,430,405,101,42,241,141,2049,35.063291139240505,9.08860759493671,19.72151898734177,2.4050632911392404,6.734177215189874,5.3544303797468356,6.405063291139241,0.6582278481012658,4.784810126582278,5.443037974683544,5.1265822784810124,1.2784810126582278,0.5316455696202531,3.050632911392405,1.7848101265822784,25.936708860759495,19.7,0.575,0.341,0.325,2.200,14.800,8.800,24.600,1.800,1.300,11.900,32.300,2.9,4.7,7.5,0.130,2.7,0.5,3.3,3.7
1630162,Anthony Edwards,5,2024-25,MIN,23.0,55,55,2022.0,507,1156,0.439,231,562,0.411,275,328,0.838,43,276,319,246,64,36,190,103,1520,36.763636363636365,9.218181818181819,21.01818181818182,4.2,10.218181818181819,5.0,5.963636363636364,0.7818181818181819,5.0181818181818185,5.8,4.472727272727273,1.1636363636363636,0.6545454545454545,3.4545454545454546,1.8727272727272728,27.636363636363637,19.3,0.584,0.486,0.284,2.400,14.900,8.700,21.000,1.600,1.700,12.700,31.900,2.4,2.7,5.1,0.121,4.0,-0.2,3.8,2.9
204060,Joe Ingles,1,2014-15,UTA,27.0,79,32,1673.0,147,354,0.415,72,202,0.356,30,40,0.75,22,153,175,182,72,10,98,124,396,21.17721518987342,1.860759493670886,4.481012658227848,0.9113924050632911,2.5569620253164556,0.379746835443038,0.5063291139240507,0.27848101265822783,1.9367088607594938,2.2151898734177213,2.3037974683544302,0.9113924050632911,0.12658227848101267,1.240506329113924,1.5696202531645569,5.012658227848101,9.6,0.533,0.571,0.113,1.500,10.500,6.000,16.800,2.300,0.500,20.900,12.900,0.5,1.6,2.2,0.062,-2.3,1.1,-1.2,0.3
204060,Joe Ingles,2,2015-16,UTA,28.0,81,2,1241.0,124,291,0.426,81,210,0.386,13,18,0.722,19,132,151,96,55,4,65,98,342,15.320987654320987,1.5308641975308641,3.5925925925925926,1.0,2.5925925925925926,0.16049382716049382,0.2222222222222222,0.2345679012345679,1.6296296296296295,1.8641975308641976,1.1851851851851851,0.6790123456790124,0.04938271604938271,0.8024691358024691,1.2098765432098766,4.222222222222222,10.3,0.572,0.722,0.062,1.800,12.400,7.100,12.100,2.300,0.300,17.900,13.500,0.7,1.6,2.3,0.089,-1.4,1.6,0.2,0.7
204060,Joe Ingles,3,2016-17,UTA,29.0,82,26,1972.0,204,451,0.452,123,279,0.441,50,68,0.735,23,238,261,225,96,8,107,163,581,24.048780487804876,2.4878048780487805,5.5,1.5,3.402439024390244,0.6097560975609756,0.8292682926829268,0.2804878048780488,2.902439024390244,3.182926829268293,2.7439024390243905,1.170731707317073,0.0975609756097561,1.3048780487804879,1.9878048780487805,7.085365853658536,12.4,0.604,0.619,0.151,1.400,13.600,7.600,17.200,2.600,0.300,18.200,13.900,2.0,3.0,5.0,0.123,-0.7,2.3,1.6,1.8
204060,Joe Ingles,4,2017-18,UTA,30.0,82,81,2579.0,335,718,0.467,204,464,0.44,66,83,0.795,24,320,344,392,90,20,159,178,940,31.451219512195124,4.085365853658536,8.75609756097561,2.4878048780487805,5.658536585365853,0.8048780487804879,1.0121951219512195,0.2926829268292683,3.902439024390244,4.195121951219512,4.780487804878049,1.0975609756097562,0.24390243902439024,1.9390243902439024,2.1707317073170733,11.463414634146341,14.4,0.623,0.646,0.116,1.100,13.900,7.600,22.900,1.800,0.700,17.400,15.900,4.0,3.6,7.6,0.141,1.0,1.3,2.3,2.8
204060,Joe Ingles,5,2018-19,UTA,31.0,82,82,2568.0,359,802,0.448,189,483,0.391,87,123,0.707,35,295,330,469,98,20,193,180,994,31.317073170731707,4.378048780487805,9.78048780487805,2.3048780487804876,5.890243902439025,1.0609756097560976,1.5,0.4268292682926829,3.597560975609756,4.024390243902439,5.719512195121951,1.1951219512195121,0.24390243902439024,2.3536585365853657,2.1951219512195124,12.121951219512194,13.4,0.581,0.602,0.153,1.500,12.200,7.000,26.100,1.800,0.600,18.400,17.500,2.5,3.6,6.0,0.113,0.3,1.1,1.4,2.2
204060,Joe Ingles,6,2019-20,UTA,32.0,72,45,2137.0,246,553,0.445,141,353,0.399,74,94,0.787,27,251,278,373,65,11,142,154,707,29.680555555555557,3.4166666666666665,7.680555555555555,1.9583333333333333,4.902777777777778,1.0277777777777777,1.3055555555555556,0.375,3.486111111111111,3.861111111111111,5.180555555555555,0.9027777777777778,0.1527777777777778,1.9722222222222223,2.138888888888889,9.819444444444445,12.6,0.595,0.638,0.170,1.400,12.500,7.200,24.400,1.500,0.400,19.300,15.100,2.7,2.1,4.8,0.108,0.1,0.7,0.7,1.5
204060,Joe Ingles,7,2020-21,UTA,33.0,67,30,1867.0,275,562,0.489,183,406,0.451,76,90,0.844,27,217,244,318,45,12,117,120,809,27.865671641791046,4.104477611940299,8.388059701492537,2.7313432835820897,6.059701492537314,1.1343283582089552,1.3432835820895523,0.40298507462686567,3.2388059701492535,3.6417910447761193,4.746268656716418,0.6716417910447762,0.1791044776119403,1.7462686567164178,1.791044776119403,12.074626865671641,15.9,0.672,0.722,0.160,1.600,11.800,6.900,24.000,1.200,0.500,16.300,16.600,4.7,2.3,7.0,0.180,2.6,0.9,3.5,2.6
204060,Joe Ingles,8,2021-22,UTA,34.0,45,15,1122.0,115,285,0.404,78,225,0.347,17,22,0.773,12,119,131,158,23,5,46,82,325,24.933333333333334,2.5555555555555554,6.333333333333333,1.7333333333333334,5.0,0.37777777777777777,0.4888888888888889,0.26666666666666666,2.6444444444444444,2.911111111111111,3.511111111111111,0.5111111111111111,0.1111111111111111,1.0222222222222221,1.8222222222222222,7.222222222222222,10.0,0.551,0.789,0.077,1.200,11.200,6.400,19.000,1.000,0.400,13.500,13.200,1.3,0.9,2.2,0.094,-0.7,0.5,-0.3,0.5
204060,Joe Ingles,9,2022-23,MIL,35.0,46,0,1044.0,108,248,0.435,83,203,0.409,18,21,0.857,13,115,128,150,33,6,55,74,317,22.695652173913043,2.347826086956522,5.391304347826087,1.8043478260869565,4.413043478260869,0.391304347826087,0.45652173913043476,0.2826086956521739,2.5,2.782608695652174,3.260869565217391,0.717391304347826,0.13043478260869565,1.1956521739130435,1.608695652173913,6.891304347826087,10.7,0.616,0.819,0.085,1.400,11.100,6.400,18.400,1.500,0.500,17.600,12.600,1.1,1.2,2.3,0.107,-1.6,0.8,-0.7,0.3
204060,Joe Ingles,10,2023-24,ORL,36.0,68,0,1169.0,99,227,0.436,70,161,0.435,28,34,0.824,18,124,142,203,43,5,67,88,296,17.191176470588236,1.4558823529411764,3.338235294117647,1.0294117647058822,2.3676470588235294,0.4117647058823529,0.5,0.2647058823529412,1.8235294117647058,2.088235294117647,2.985294117647059,0.6323529411764706,0.07352941176470588,0.9852941176470589,1.2941176470588236,4.352941176470588,10.6,0.612,0.709,0.150,1.800,12.600,7.100,23.000,1.800,0.400,21.700,11.600,1.1,1.5,2.6,0.108,-1.7,1.2,-0.5,0.5
204060,Joe Ingles,11,2024-25,MIN,37.0,16,0,103.0,6,19,0.316,3,12,0.25,0,0,0.0,2,9,11,20,2,0,7,10,15,6.4375,0.375,1.1875,0.1875,0.75,0.0,0.0,0.125,0.5625,0.6875,1.25,0.125,0.0,0.4375,0.625,0.9375,4.6,0.395,0.632,0.000,2.200,9.500,5.900,25.200,1.000,0.000,26.900,10.900,-0.1,0.1,0.0,0.012,-5.5,0.4,-5.1,-0.1
1631169,Josh Minott,1,2022-23,MIN,20.0,15,0,96.0,18,36,0.5,2,6,0.333,8,8,1.0,5,20,25,5,4,6,3,10,46,6.4,1.2,2.4,0.13333333333333333,0.4,0.5333333333333333,0.5333333333333333,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.3333333333333333,0.26666666666666666,0.4,0.2,0.6666666666666666,3.066666666666667,17.9,0.582,0.167,0.222,5.900,22.900,14.600,7.500,2.000,5.400,7.100,18.900,0.1,0.2,0.3,0.146,-1.9,0.4,-1.6,0.0
1631169,Josh Minott,2,2023-24,MIN,21.0,32,0,91.0,17,36,0.472,4,10,0.4,12,14,0.857,4,13,17,8,5,5,2,10,50,2.84375,0.53125,1.125,0.125,0.3125,0.375,0.4375,0.125,0.40625,0.53125,0.25,0.15625,0.15625,0.0625,0.3125,1.5625,20.4,0.593,0.278,0.389,5.200,15.500,10.600,13.200,2.700,4.900,4.500,21.400,0.2,0.2,0.4,0.222,1.8,3.3,5.1,0.2
1631169,Josh Minott,3,2024-25,MIN,22.0,33,0,224.0,32,71,0.451,7,31,0.226,11,13,0.846,9,28,37,14,12,11,8,27,82,6.787878787878788,0.9696969696969697,2.1515151515151514,0.21212121212121213,0.9393939393939394,0.3333333333333333,0.3939393939393939,0.2727272727272727,0.8484848484848485,1.121212121212121,0.42424242424242425,0.36363636363636365,0.3333333333333333,0.24242424242424243,0.8181818181818182,2.484848484848485,12.9,0.534,0.437,0.183,4.500,13.700,9.100,9.100,2.600,4.600,9.400,16.400,0.1,0.4,0.5,0.111,-2.7,2.8,0.1,0.1
1629638,Nickeil Alexander-Walker,1,2019-20,NOP,21.0,47,1,591.0,98,266,0.368,46,133,0.346,25,37,0.676,9,75,84,89,17,8,54,57,267,12.574468085106384,2.0851063829787235,5.659574468085107,0.9787234042553191,2.8297872340425534,0.5319148936170213,0.7872340425531915,0.19148936170212766,1.5957446808510638,1.7872340425531914,1.8936170212765957,0.3617021276595745,0.1702127659574468,1.148936170212766,1.2127659574468086,5.680851063829787,8.9,0.473,0.500,0.139,1.600,13.500,7.500,21.100,1.300,1.100,16.100,23.300,-0.7,0.4,-0.2,-0.020,-3.2,-1.4,-4.6,-0.4
1629638,Nickeil Alexander-Walker,2,2020-21,NOP,22.0,46,13,1007.0,192,458,0.419,76,219,0.347,48,66,0.727,13,131,144,102,47,22,69,88,508,21.891304347826086,4.173913043478261,9.956521739130435,1.6521739130434783,4.760869565217392,1.0434782608695652,1.434782608695652,0.2826086956521739,2.847826086956522,3.130434782608696,2.217391304347826,1.0217391304347827,0.4782608695652174,1.5,1.9130434782608696,11.043478260869565,12.5,0.522,0.478,0.144,1.400,14.100,7.800,14.700,2.200,2.100,12.400,23.200,-0.3,1.0,0.7,0.035,-1.4,0.1,-1.3,0.2
1629638,Nickeil Alexander-Walker,3,2021-22,NOP,23.0,50,19,1317.0,237,632,0.375,95,305,0.311,70,97,0.722,36,128,164,139,41,19,85,88,639,26.34,4.74,12.64,1.9,6.1,1.4,1.94,0.72,2.56,3.28,2.78,0.82,0.38,1.7,1.76,12.78,10.5,0.475,0.497,0.160,2.700,11.500,7.100,16.100,1.500,1.500,11.300,24.100,-1.1,1.1,0.1,0.003,-1.8,-1.1,-2.9,-0.3
1629638,Nickeil Alexander-Walker,4,2021-22,UTA,23.0,15,2,149.0,16,48,0.333,10,33,0.303,11,12,0.917,1,22,23,17,5,4,8,15,53,9.933333333333334,1.0666666666666667,3.2,0.6666666666666666,2.2,0.7333333333333333,0.8,0.06666666666666667,1.4666666666666666,1.5333333333333334,1.1333333333333333,0.3333333333333333,0.26666666666666666,0.5333333333333333,1.0,3.533333333333333,10.5,0.474,0.483,0.153,3.000,11.000,6.900,16.100,1.500,1.400,11.200,24.800,-1.1,0.9,-0.1,-0.005,-1.7,-1.3,-3.0,-0.3
1629638,Nickeil Alexander-Walker,5,2021-22,TOT,23.0,65,21,1466.0,253,680,0.372,105,338,0.311,81,109,0.743,37,150,187,156,46,23,93,103,692,22.553846153846155,3.8923076923076922,10.461538461538462,1.6153846153846154,5.2,1.2461538461538462,1.676923076923077,0.5692307692307692,2.3076923076923075,2.876923076923077,2.4,0.7076923076923077,0.35384615384615387,1.4307692307692308,1.5846153846153845,10.646153846153846,10.2,0.497,0.688,0.250,0.800,15.600,8.500,15.500,1.700,2.400,13.100,17.900,0.0,0.2,0.2,0.070,-2.9,1.2,-1.7,0.0
1629638,Nickeil Alexander-Walker,6,2022-23,UTA,24.0,36,3,528.0,83,170,0.488,35,87,0.402,27,39,0.692,8,51,59,76,24,14,45,58,228,14.666666666666666,2.3055555555555554,4.722222222222222,0.9722222222222222,2.4166666666666665,0.75,1.0833333333333333,0.2222222222222222,1.4166666666666667,1.6388888888888888,2.111111111111111,0.6666666666666666,0.3888888888888889,1.25,1.6111111111111112,6.333333333333333,11.6,0.565,0.539,0.203,1.900,10.500,6.300,16.700,1.700,2.000,14.600,17.900,0.3,0.8,1.1,0.062,-1.4,0.4,-0.9,0.2
1629638,Nickeil Alexander-Walker,7,2022-23,MIN,24.0,23,0,356.0,48,125,0.384,26,72,0.361,13,21,0.619,7,35,42,32,8,7,10,30,135,15.478260869565217,2.0869565217391304,5.434782608695652,1.1304347826086956,3.130434782608696,0.5652173913043478,0.9130434782608695,0.30434782608695654,1.5217391304347827,1.826086956521739,1.391304347826087,0.34782608695652173,0.30434782608695654,0.43478260869565216,1.3043478260869565,5.869565217391305,13.0,0.609,0.512,0.229,1.700,10.300,6.000,19.900,2.200,2.200,19.400,18.400,0.3,0.5,0.8,0.074,-0.6,1.1,0.5,0.3
1629638,Nickeil Alexander-Walker,8,2022-23,TOT,24.0,59,3,884.0,131,295,0.444,61,159,0.384,40,60,0.667,15,86,101,108,32,21,55,88,363,14.983050847457626,2.2203389830508473,5.0,1.0338983050847457,2.694915254237288,0.6779661016949152,1.0169491525423728,0.2542372881355932,1.4576271186440677,1.7118644067796611,1.8305084745762712,0.5423728813559322,0.3559322033898305,0.9322033898305084,1.4915254237288136,6.1525423728813555,9.6,0.503,0.576,0.168,2.200,10.800,6.600,12.000,1.100,1.700,6.900,17.300,0.0,0.3,0.3,0.044,-2.5,-0.5,-3.0,-0.1
1629638,Nickeil Alexander-Walker,9,2023-24,MIN,25.0,82,20,1921.0,236,538,0.439,131,335,0.391,52,65,0.8,35,132,167,204,64,42,76,143,655,23.426829268292682,2.8780487804878048,6.560975609756097,1.5975609756097562,4.085365853658536,0.6341463414634146,0.7926829268292683,0.4268292682926829,1.6097560975609757,2.0365853658536586,2.4878048780487805,0.7804878048780488,0.5121951219512195,0.926829268292683,1.7439024390243902,7.987804878048781,10.9,0.578,0.623,0.121,2.200,7.500,4.900,14.500,1.600,1.900,11.800,14.800,1.5,2.8,4.3,0.107,-1.1,1.3,0.2,1.1
1629638,Nickeil Alexander-Walker,10,2024-25,MIN,26.0,57,9,1413.0,183,414,0.442,101,253,0.399,43,57,0.754,35,143,178,143,32,18,72,101,510,24.789473684210527,3.210526315789474,7.2631578947368425,1.7719298245614035,4.43859649122807,0.7543859649122807,1.0,0.6140350877192983,2.508771929824561,3.1228070175438596,2.508771929824561,0.5614035087719298,0.3157894736842105,1.263157894736842,1.7719298245614035,8.947368421052632,10.8,0.581,0.611,0.138,2.800,11.100,7.000,14.500,1.100,1.200,14.100,15.700,1.1,1.5,2.6,0.087,-1.2,0.2,-1.0,0.3
