PLAYER_ID,PLAYER_NAME,SEASON_NUMBER,SEASON_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,MIN_PER_GAME,FGM_PER_GAME,FGA_PER_GAME,FG3M_PER_GAME,FG3A_PER_GAME,FTM_PER_GAME,FTA_PER_GAME,OREB_PER_GAME,DREB_PER_GAME,REB_PER_GAME,AST_PER_GAME,STL_PER_GAME,BLK_PER_GAME,TOV_PER_GAME,PF_PER_GAME,PTS_PER_GAME,PER,TS_PCT,THREE_PAR,FTR,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,STL_PCT,BLK_PCT,TOV_PCT,USG_PCT,OWS,DWS,WS,WS_PER_48,OBPM,DBPM,BPM,VORP
1630173,Precious Achiuwa,1,2020-21,MIA,21.0,61,4,737.0,124,228,0.544,0,1,0.0,56,110,0.509,73,135,208,29,20,28,43,91,304,12.081967213114755,2.0327868852459017,3.737704918032787,0.0,0.01639344262295082,0.9180327868852459,1.8032786885245902,1.1967213114754098,2.2131147540983607,3.4098360655737703,0.47540983606557374,0.32786885245901637,0.45901639344262296,0.7049180327868853,1.4918032786885247,4.983606557377049,14.2,0.550,0.004,0.482,11.500,20.600,16.100,6.100,1.300,4.000,13.500,19.500,0.3,1.0,1.3,0.085,-3.6,-0.5,-4.1,-0.4
1630173,Precious Achiuwa,2,2021-22,TOR,22.0,73,28,1725.0,265,603,0.439,56,156,0.359,78,131,0.595,146,327,473,82,37,41,84,151,664,23.63013698630137,3.6301369863013697,8.26027397260274,0.7671232876712328,2.136986301369863,1.0684931506849316,1.7945205479452055,2.0,4.47945205479452,6.47945205479452,1.1232876712328768,0.5068493150684932,0.5616438356164384,1.1506849315068493,2.0684931506849313,9.095890410958905,12.7,0.503,0.259,0.217,8.700,21.700,14.900,6.900,1.100,2.300,11.300,18.500,0.4,2.1,2.5,0.070,-2.0,-0.6,-2.6,-0.2
1630173,Precious Achiuwa,3,2022-23,TOR,23.0,55,12,1141.0,196,404,0.485,29,108,0.269,87,124,0.702,100,228,328,50,31,30,59,102,508,20.745454545454546,3.5636363636363635,7.345454545454546,0.5272727272727272,1.9636363636363636,1.5818181818181818,2.2545454545454544,1.8181818181818181,4.1454545454545455,5.963636363636364,0.9090909090909091,0.5636363636363636,0.5454545454545454,1.0727272727272728,1.8545454545454545,9.236363636363636,15.2,0.554,0.267,0.307,9.300,24.400,16.300,6.300,1.300,2.600,11.400,19.400,0.8,1.4,2.2,0.093,-1.4,-0.8,-2.3,-0.1
1630173,Precious Achiuwa,4,2023-24,TOR,24.0,25,0,437.0,78,170,0.459,13,47,0.277,24,42,0.571,50,86,136,44,16,12,29,40,193,17.48,3.12,6.8,0.52,1.88,0.96,1.68,2.0,3.44,5.44,1.76,0.64,0.48,1.16,1.6,7.72,14.6,0.545,0.207,0.239,13.000,20.500,16.700,8.400,1.400,3.900,13.800,15.900,1.2,2.2,3.4,0.102,-1.7,0.3,-1.4,0.2
1630173,Precious Achiuwa,5,2023-24,NYK,24.0,49,18,1187.0,157,299,0.525,13,50,0.26,45,70,0.643,141,210,351,53,30,56,54,103,372,24.224489795918366,3.204081632653061,6.1020408163265305,0.2653061224489796,1.0204081632653061,0.9183673469387755,1.4285714285714286,2.877551020408163,4.285714285714286,7.163265306122449,1.0816326530612246,0.6122448979591837,1.1428571428571428,1.1020408163265305,2.1020408163265305,7.591836734693878,15.0,0.512,0.276,0.247,12.300,22.100,17.100,14.500,1.800,2.400,13.300,21.200,0.0,0.4,0.4,0.048,-1.4,-0.2,-1.6,0.0
1630173,Precious Achiuwa,6,2023-24,TOT,24.0,74,18,1624.0,235,469,0.501,26,97,0.268,69,112,0.616,191,296,487,97,46,68,83,143,565,21.945945945945947,3.175675675675676,6.337837837837838,0.35135135135135137,1.3108108108108107,0.9324324324324325,1.5135135135135136,2.581081081081081,4.0,6.581081081081081,1.3108108108108107,0.6216216216216216,0.918918918918919,1.1216216216216217,1.9324324324324325,7.635135135135135,14.5,0.564,0.167,0.234,13.300,19.900,16.600,6.200,1.300,4.400,14.100,14.000,1.2,1.8,3.0,0.122,-1.9,0.5,-1.4,0.2
1630173,Precious Achiuwa,7,2024-25,NYK,25.0,35,8,797.0,107,201,0.532,9,27,0.333,29,47,0.617,77,141,218,37,35,26,28,55,252,22.771428571428572,3.057142857142857,5.742857142857143,0.2571428571428571,0.7714285714285715,0.8285714285714286,1.3428571428571427,2.2,4.0285714285714285,6.228571428571429,1.0571428571428572,1.0,0.7428571428571429,0.8,1.5714285714285714,7.2,14.8,0.568,0.134,0.234,11.200,19.900,15.600,6.000,2.200,3.000,11.200,13.500,1.0,1.0,2.0,0.120,-0.9,-0.1,-1.0,0.2
203500,Steven Adams,1,2013-14,OKC,20.0,81,20,1197.0,93,185,0.503,0,0,0.0,79,136,0.581,142,190,332,43,40,57,71,203,265,14.777777777777779,1.1481481481481481,2.2839506172839505,0.0,0.0,0.9753086419753086,1.6790123456790123,1.7530864197530864,2.345679012345679,4.098765432098766,0.5308641975308642,0.49382716049382713,0.7037037037037037,0.8765432098765432,2.506172839506173,3.271604938271605,11.2,0.541,0.000,0.735,14.100,17.100,15.600,4.900,1.700,3.900,22.500,11.700,0.9,1.9,2.9,0.114,-3.1,0.9,-2.2,-0.1
203500,Steven Adams,2,2014-15,OKC,21.0,70,67,1771.0,217,399,0.544,0,2,0.0,103,205,0.502,199,324,523,66,38,86,99,222,537,25.3,3.1,5.7,0.0,0.02857142857142857,1.4714285714285715,2.9285714285714284,2.842857142857143,4.628571428571429,7.4714285714285715,0.9428571428571428,0.5428571428571428,1.2285714285714286,1.4142857142857144,3.1714285714285713,7.671428571428572,14.1,0.549,0.005,0.514,12.200,19.300,15.800,5.500,1.100,3.800,16.800,14.300,1.9,2.2,4.1,0.111,-1.5,0.2,-1.3,0.3
203500,Steven Adams,3,2015-16,OKC,22.0,80,80,2014.0,261,426,0.613,0,0,0.0,114,196,0.582,219,314,533,62,42,89,84,223,636,25.175,3.2625,5.325,0.0,0.0,1.425,2.45,2.7375,3.925,6.6625,0.775,0.525,1.1125,1.05,2.7875,7.95,15.5,0.621,0.000,0.460,12.500,16.100,14.400,4.300,1.000,3.300,14.100,12.600,4.2,2.3,6.5,0.155,0.0,0.2,0.2,1.1
203500,Steven Adams,4,2016-17,OKC,23.0,80,80,2389.0,374,655,0.571,0,1,0.0,157,257,0.611,281,332,613,86,89,78,146,195,905,29.8625,4.675,8.1875,0.0,0.0125,1.9625,3.2125,3.5125,4.15,7.6625,1.075,1.1125,0.975,1.825,2.4375,11.3125,16.5,0.589,0.002,0.392,13.000,15.400,14.200,5.400,1.800,2.600,16.000,16.200,3.3,3.1,6.5,0.130,-0.2,0.0,-0.2,1.1
203500,Steven Adams,5,2017-18,OKC,24.0,76,76,2487.0,448,712,0.629,0,2,0.0,160,286,0.559,384,301,685,88,92,78,128,215,1056,32.723684210526315,5.894736842105263,9.368421052631579,0.0,0.02631578947368421,2.1052631578947367,3.763157894736842,5.052631578947368,3.960526315789474,9.013157894736842,1.1578947368421053,1.2105263157894737,1.0263157894736843,1.6842105263157894,2.8289473684210527,13.894736842105264,20.6,0.630,0.003,0.402,16.600,13.900,15.300,5.500,1.800,2.800,13.300,16.700,6.7,3.0,9.7,0.187,1.7,-0.6,1.1,2.0
203500,Steven Adams,6,2018-19,OKC,25.0,80,80,2669.0,481,809,0.595,0,2,0.0,146,292,0.5,391,369,760,124,117,76,135,204,1108,33.3625,6.0125,10.1125,0.0,0.025,1.825,3.65,4.8875,4.6125,9.5,1.55,1.4625,0.95,1.6875,2.55,13.85,18.5,0.591,0.002,0.361,14.700,14.800,14.700,6.600,2.000,2.400,12.600,16.400,5.1,4.0,9.1,0.163,0.7,0.4,1.1,2.1
203500,Steven Adams,7,2019-20,OKC,26.0,63,63,1681.0,283,478,0.592,1,3,0.333,117,201,0.582,207,376,583,146,51,67,94,122,684,26.682539682539684,4.492063492063492,7.587301587301587,0.015873015873015872,0.047619047619047616,1.8571428571428572,3.1904761904761907,3.2857142857142856,5.968253968253968,9.253968253968255,2.3174603174603177,0.8095238095238095,1.0634920634920635,1.492063492063492,1.9365079365079365,10.857142857142858,20.5,0.604,0.006,0.421,14.000,24.000,19.200,13.200,1.500,3.400,14.200,17.300,3.8,2.7,6.5,0.185,1.9,1.1,2.9,2.1
203500,Steven Adams,8,2020-21,NOP,27.0,58,58,1605.0,189,308,0.614,0,3,0.0,60,135,0.444,213,301,514,111,54,38,78,113,438,27.67241379310345,3.2586206896551726,5.310344827586207,0.0,0.05172413793103448,1.0344827586206897,2.3275862068965516,3.6724137931034484,5.189655172413793,8.862068965517242,1.9137931034482758,0.9310344827586207,0.6551724137931034,1.3448275862068966,1.9482758620689655,7.551724137931035,15.1,0.596,0.010,0.438,14.400,20.400,17.400,9.100,1.600,2.200,17.500,11.700,2.3,1.7,4.0,0.119,-0.4,0.1,-0.3,0.7
203500,Steven Adams,9,2021-22,MEM,28.0,76,75,1999.0,210,384,0.547,0,1,0.0,108,199,0.543,349,411,760,256,65,60,115,153,528,26.30263157894737,2.763157894736842,5.052631578947368,0.0,0.013157894736842105,1.4210526315789473,2.6184210526315788,4.592105263157895,5.407894736842105,10.0,3.3684210526315788,0.8552631578947368,0.7894736842105263,1.513157894736842,2.013157894736842,6.947368421052632,17.6,0.560,0.003,0.518,17.900,22.000,19.900,16.100,1.600,2.700,19.600,12.000,3.8,3.0,6.8,0.163,1.0,1.0,2.0,2.0
203500,Steven Adams,10,2022-23,MEM,29.0,42,42,1133.0,157,263,0.597,0,1,0.0,47,129,0.364,214,271,485,97,36,46,79,98,361,26.976190476190474,3.738095238095238,6.261904761904762,0.0,0.023809523809523808,1.119047619047619,3.0714285714285716,5.095238095238095,6.4523809523809526,11.547619047619047,2.3095238095238093,0.8571428571428571,1.0952380952380953,1.880952380952381,2.3333333333333335,8.595238095238095,17.5,0.564,0.004,0.490,20.100,25.300,22.700,11.200,1.500,3.700,19.800,14.600,1.3,2.1,3.4,0.144,-0.3,0.9,0.6,0.7
203500,Steven Adams,11,2024-25,HOU,31.0,39,2,482.0,55,104,0.529,0,0,0.0,29,65,0.446,105,97,202,40,11,17,35,39,139,12.35897435897436,1.4102564102564104,2.6666666666666665,0.0,0.0,0.7435897435897436,1.6666666666666667,2.6923076923076925,2.4871794871794872,5.17948717948718,1.0256410256410255,0.28205128205128205,0.4358974358974359,0.8974358974358975,1.0,3.5641025641025643,16.3,0.524,0.000,0.625,22.600,22.000,22.300,11.100,1.100,3.200,20.900,14.300,0.5,0.8,1.3,0.126,-0.2,-0.3,-0.5,0.2
1628389,Bam Adebayo,1,2017-18,MIA,20.0,69,19,1368.0,174,340,0.512,0,7,0.0,129,179,0.721,118,263,381,101,32,41,66,138,477,19.82608695652174,2.5217391304347827,4.927536231884058,0.0,0.10144927536231885,1.8695652173913044,2.5942028985507246,1.710144927536232,3.8115942028985508,5.521739130434782,1.463768115942029,0.463768115942029,0.5942028985507246,0.9565217391304348,2.0,6.913043478260869,15.7,0.570,0.021,0.526,9.700,21.600,15.600,11.000,1.200,2.500,13.600,15.900,2.3,1.9,4.2,0.148,-1.1,0.7,-0.4,0.6
1628389,Bam Adebayo,2,2018-19,MIA,21.0,82,28,1913.0,280,486,0.576,3,15,0.2,166,226,0.735,165,432,597,184,71,65,121,203,729,23.329268292682926,3.4146341463414633,5.926829268292683,0.036585365853658534,0.18292682926829268,2.024390243902439,2.7560975609756095,2.0121951219512195,5.2682926829268295,7.280487804878049,2.2439024390243905,0.8658536585365854,0.7926829268292683,1.475609756097561,2.475609756097561,8.890243902439025,17.9,0.623,0.031,0.465,9.200,24.000,16.600,14.200,1.800,3.000,17.100,15.800,3.4,3.4,6.8,0.171,-0.4,2.2,1.8,1.8
1628389,Bam Adebayo,3,2019-20,MIA,22.0,72,72,2417.0,440,790,0.557,2,14,0.143,264,382,0.691,176,559,735,368,82,93,204,182,1146,33.56944444444444,6.111111111111111,10.972222222222221,0.027777777777777776,0.19444444444444445,3.6666666666666665,5.305555555555555,2.4444444444444446,7.763888888888889,10.208333333333334,5.111111111111111,1.1388888888888888,1.2916666666666667,2.8333333333333335,2.5277777777777777,15.916666666666666,20.3,0.598,0.018,0.484,8.500,24.900,17.000,24.200,1.700,3.800,17.600,21.200,4.6,3.9,8.5,0.168,1.4,2.0,3.4,3.3
1628389,Bam Adebayo,4,2020-21,MIA,23.0,64,64,2143.0,456,800,0.57,2,8,0.25,283,354,0.799,142,431,573,346,75,66,169,145,1197,33.484375,7.125,12.5,0.03125,0.125,4.421875,5.53125,2.21875,6.734375,8.953125,5.40625,1.171875,1.03125,2.640625,2.265625,18.703125,22.7,0.626,0.010,0.443,7.700,22.600,15.300,26.900,1.700,3.200,15.000,23.700,5.6,3.2,8.8,0.197,2.9,2.0,4.9,3.7
1628389,Bam Adebayo,5,2021-22,MIA,24.0,56,56,1825.0,406,729,0.557,0,6,0.0,256,340,0.753,137,427,564,190,80,44,148,171,1068,32.589285714285715,7.25,13.017857142857142,0.0,0.10714285714285714,4.571428571428571,6.071428571428571,2.4464285714285716,7.625,10.071428571428571,3.392857142857143,1.4285714285714286,0.7857142857142857,2.642857142857143,3.0535714285714284,19.071428571428573,21.8,0.608,0.008,0.466,8.700,26.100,17.500,17.500,2.200,2.600,14.400,25.000,3.6,3.5,7.2,0.188,1.7,2.1,3.8,2.7
1628389,Bam Adebayo,6,2022-23,MIA,25.0,75,75,2598.0,602,1114,0.54,1,12,0.083,324,402,0.806,184,504,688,240,88,61,187,208,1529,34.64,8.026666666666667,14.853333333333333,0.013333333333333334,0.16,4.32,5.36,2.453333333333333,6.72,9.173333333333334,3.2,1.1733333333333333,0.8133333333333334,2.493333333333333,2.7733333333333334,20.386666666666667,20.1,0.592,0.011,0.361,8.000,23.600,15.500,15.900,1.700,2.400,12.700,25.200,3.6,3.8,7.4,0.137,0.8,0.8,1.5,2.3
1628389,Bam Adebayo,7,2023-24,MIA,26.0,71,71,2416.0,530,1017,0.521,15,42,0.357,292,387,0.755,159,578,737,278,81,66,162,159,1367,34.028169014084504,7.464788732394366,14.32394366197183,0.2112676056338028,0.5915492957746479,4.112676056338028,5.450704225352113,2.23943661971831,8.140845070422536,10.380281690140846,3.915492957746479,1.1408450704225352,0.9295774647887324,2.2816901408450705,2.23943661971831,19.253521126760564,19.8,0.576,0.041,0.381,7.400,27.300,17.300,18.900,1.700,2.700,12.000,24.900,2.9,4.3,7.2,0.144,0.8,1.7,2.4,2.7
1628389,Bam Adebayo,8,2024-25,MIA,27.0,52,52,1771.0,338,713,0.474,40,135,0.296,157,214,0.734,135,392,527,230,63,40,114,114,873,34.05769230769231,6.5,13.711538461538462,0.7692307692307693,2.5961538461538463,3.019230769230769,4.115384615384615,2.5961538461538463,7.538461538461538,10.134615384615385,4.423076923076923,1.2115384615384615,0.7692307692307693,2.1923076923076925,2.1923076923076925,16.78846153846154,17.9,0.541,0.189,0.300,8.400,23.700,16.200,20.900,1.800,2.200,12.400,23.000,1.7,2.6,4.3,0.117,0.2,0.9,1.1,1.4
1630534,Ochai Agbaji,1,2022-23,UTA,23.0,59,22,1209.0,165,386,0.427,81,228,0.355,56,69,0.812,43,78,121,67,16,15,41,99,467,20.491525423728813,2.7966101694915255,6.5423728813559325,1.3728813559322033,3.864406779661017,0.9491525423728814,1.1694915254237288,0.7288135593220338,1.3220338983050848,2.0508474576271185,1.1355932203389831,0.2711864406779661,0.2542372881355932,0.6949152542372882,1.6779661016949152,7.915254237288136,9.5,0.561,0.591,0.179,3.900,6.900,5.400,7.500,0.600,1.000,9.000,15.800,0.9,0.4,1.3,0.053,-1.7,-1.4,-3.0,-0.3
1630534,Ochai Agbaji,2,2023-24,UTA,24.0,51,10,1003.0,106,249,0.426,47,142,0.331,15,20,0.75,35,91,126,47,27,29,34,66,274,19.666666666666668,2.0784313725490198,4.882352941176471,0.9215686274509803,2.784313725490196,0.29411764705882354,0.39215686274509803,0.6862745098039216,1.7843137254901962,2.4705882352941178,0.9215686274509803,0.5294117647058824,0.5686274509803921,0.6666666666666666,1.2941176470588236,5.372549019607843,7.7,0.497,0.487,0.129,4.900,9.600,7.200,6.600,1.400,2.400,12.300,13.400,-0.5,0.6,0.1,0.002,-3.5,-0.9,-4.4,-1.0
1630534,Ochai Agbaji,3,2023-24,TOR,24.0,27,18,638.0,72,184,0.391,15,69,0.217,22,36,0.611,39,51,90,36,20,15,30,51,181,23.62962962962963,2.6666666666666665,6.814814814814815,0.5555555555555556,2.5555555555555554,0.8148148148148148,1.3333333333333333,1.4444444444444444,1.8888888888888888,3.3333333333333335,1.3333333333333333,0.7407407407407407,0.5555555555555556,1.1111111111111112,1.8888888888888888,6.703703703703703,8.1,0.531,0.570,0.080,3.900,9.900,6.900,6.100,1.300,2.600,11.700,12.200,0.1,0.3,0.4,0.019,-2.5,-0.5,-3.0,-0.3
1630534,Ochai Agbaji,4,2023-24,TOT,24.0,78,28,1642.0,178,433,0.411,62,211,0.294,37,56,0.661,74,142,216,83,47,44,64,117,455,21.05128205128205,2.282051282051282,5.551282051282051,0.7948717948717948,2.7051282051282053,0.47435897435897434,0.717948717948718,0.9487179487179487,1.8205128205128205,2.769230769230769,1.064102564102564,0.6025641025641025,0.5641025641025641,0.8205128205128205,1.5,5.833333333333333,7.1,0.453,0.375,0.196,6.600,9.000,7.800,7.400,1.500,2.100,13.100,15.400,-0.6,0.3,-0.3,-0.024,-5.0,-1.5,-6.5,-0.7
1630534,Ochai Agbaji,5,2024-25,TOR,24.0,50,37,1382.0,205,405,0.506,75,193,0.389,28,42,0.667,44,143,187,80,42,28,39,94,513,27.64,4.1,8.1,1.5,3.86,0.56,0.84,0.88,2.86,3.74,1.6,0.84,0.56,0.78,1.88,10.26,12.0,0.606,0.477,0.104,3.500,11.400,7.400,8.100,1.500,1.900,8.400,14.200,1.4,0.8,2.2,0.077,-0.5,-0.1,-0.6,0.5
1630583,Santi Aldama,1,2021-22,MEM,21.0,32,0,360.0,53,132,0.402,6,48,0.125,20,32,0.625,33,54,87,21,6,10,16,36,132,11.25,1.65625,4.125,0.1875,1.5,0.625,1.0,1.03125,1.6875,2.71875,0.65625,0.1875,0.3125,0.5,1.125,4.125,10.2,0.452,0.364,0.242,9.400,16.100,12.600,7.700,0.800,2.500,9.900,18.400,-0.1,0.4,0.3,0.044,-4.2,-1.5,-5.7,-0.3
1630583,Santi Aldama,2,2022-23,MEM,22.0,77,20,1682.0,247,525,0.47,94,266,0.353,108,144,0.75,85,286,371,97,45,48,60,143,696,21.844155844155843,3.207792207792208,6.818181818181818,1.2207792207792207,3.4545454545454546,1.4025974025974026,1.87012987012987,1.103896103896104,3.7142857142857144,4.818181818181818,1.2597402597402598,0.5844155844155844,0.6233766233766234,0.7792207792207793,1.8571428571428572,9.03896103896104,13.9,0.591,0.507,0.274,5.400,18.000,11.700,7.600,1.300,2.600,9.300,16.000,2.1,2.4,4.6,0.130,-0.3,0.8,0.5,1.1
1630583,Santi Aldama,3,2023-24,MEM,23.0,61,35,1618.0,247,568,0.435,106,304,0.349,54,87,0.621,72,280,352,138,43,54,69,89,654,26.524590163934427,4.049180327868853,9.311475409836065,1.7377049180327868,4.983606557377049,0.8852459016393442,1.4262295081967213,1.180327868852459,4.590163934426229,5.770491803278689,2.262295081967213,0.7049180327868853,0.8852459016393442,1.1311475409836065,1.459016393442623,10.721311475409836,13.1,0.539,0.535,0.153,4.700,19.700,11.900,13.300,1.300,3.100,10.200,17.900,0.4,2.0,2.4,0.070,-0.7,0.4,-0.2,0.7
1630583,Santi Aldama,4,2024-25,MEM,24.0,48,11,1185.0,237,487,0.487,86,228,0.377,49,70,0.7,79,245,324,128,37,27,49,50,609,24.6875,4.9375,10.145833333333334,1.7916666666666667,4.75,1.0208333333333333,1.4583333333333333,1.6458333333333333,5.104166666666667,6.75,2.6666666666666665,0.7708333333333334,0.5625,1.0208333333333333,1.0416666666666667,12.6875,17.9,0.588,0.468,0.144,7.200,21.300,14.400,14.600,1.400,2.100,8.600,19.000,2.4,1.7,4.1,0.165,3.1,0.7,3.8,1.7
1641725,Trey Alexander,1,2024-25,DEN,21.0,18,0,79.0,7,24,0.292,2,10,0.2,2,2,1.0,0,9,9,7,1,1,3,8,18,4.388888888888889,0.3888888888888889,1.3333333333333333,0.1111111111111111,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.0,0.5,0.5,0.3888888888888889,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.4444444444444444,1.0,2.1,0.362,0.417,0.083,0.000,11.800,6.200,10.300,0.600,1.100,10.800,14.900,-0.1,0.0,-0.1,-0.063,-8.1,-1.8,-9.9,-0.2
1628960,Grayson Allen,1,2018-19,UTA,23.0,38,2,416.0,67,178,0.376,32,99,0.323,45,60,0.75,3,20,23,25,6,6,33,47,211,10.947368421052632,1.763157894736842,4.684210526315789,0.8421052631578947,2.6052631578947367,1.1842105263157894,1.5789473684210527,0.07894736842105263,0.5263157894736842,0.6052631578947368,0.6578947368421053,0.15789473684210525,0.15789473684210525,0.868421052631579,1.236842105263158,5.552631578947368,7.5,0.516,0.556,0.337,0.800,5.100,3.000,8.900,0.700,1.100,13.900,24.400,-0.4,0.4,0.0,0.002,-4.2,-2.1,-6.3,-0.5
1628960,Grayson Allen,2,2019-20,MEM,24.0,38,0,718.0,117,251,0.466,57,141,0.404,39,45,0.867,8,77,85,52,10,2,33,53,330,18.894736842105264,3.0789473684210527,6.605263157894737,1.5,3.710526315789474,1.0263157894736843,1.1842105263157894,0.21052631578947367,2.026315789473684,2.236842105263158,1.368421052631579,0.2631578947368421,0.05263157894736842,0.868421052631579,1.394736842105263,8.68421052631579,12.0,0.609,0.562,0.179,1.200,11.100,6.200,10.000,0.700,0.200,10.900,17.600,0.8,0.4,1.2,0.082,-0.1,-1.2,-1.3,0.1
1628960,Grayson Allen,3,2020-21,MEM,25.0,50,38,1260.0,173,414,0.418,107,274,0.391,79,91,0.868,19,141,160,108,46,8,48,71,532,25.2,3.46,8.28,2.14,5.48,1.58,1.82,0.38,2.82,3.2,2.16,0.92,0.16,0.96,1.42,10.64,12.8,0.586,0.662,0.220,1.600,12.000,6.700,11.500,1.700,0.600,9.600,16.800,1.5,1.2,2.7,0.101,-0.2,0.1,-0.2,0.6
1628960,Grayson Allen,4,2021-22,MIL,26.0,66,61,1805.0,255,569,0.448,159,389,0.409,64,74,0.865,32,190,222,100,46,18,43,96,733,27.348484848484848,3.8636363636363638,8.621212121212121,2.409090909090909,5.893939393939394,0.9696969696969697,1.121212121212121,0.48484848484848486,2.878787878787879,3.3636363636363638,1.5151515151515151,0.696969696969697,0.2727272727272727,0.6515151515151515,1.4545454545454546,11.106060606060606,12.7,0.609,0.684,0.130,1.900,10.900,6.500,7.600,1.200,1.000,6.700,15.200,2.8,1.4,4.2,0.110,0.6,-0.2,0.4,1.1
1628960,Grayson Allen,5,2022-23,MIL,27.0,72,70,1972.0,245,557,0.44,146,366,0.399,114,126,0.905,61,176,237,163,62,14,72,117,750,27.38888888888889,3.4027777777777777,7.736111111111111,2.0277777777777777,5.083333333333333,1.5833333333333333,1.75,0.8472222222222222,2.4444444444444446,3.2916666666666665,2.263888888888889,0.8611111111111112,0.19444444444444445,1.0,1.625,10.416666666666666,12.3,0.612,0.657,0.226,3.400,9.000,6.300,10.900,1.500,0.600,10.500,14.600,2.8,2.2,5.1,0.123,-0.6,0.7,0.1,1.0
1628960,Grayson Allen,6,2023-24,PHX,28.0,75,74,2513.0,340,682,0.499,205,445,0.461,129,147,0.878,48,247,295,227,69,45,95,157,1014,33.50666666666667,4.533333333333333,9.093333333333334,2.7333333333333334,5.933333333333334,1.72,1.96,0.64,3.2933333333333334,3.933333333333333,3.026666666666667,0.92,0.6,1.2666666666666666,2.0933333333333333,13.52,13.8,0.679,0.652,0.216,2.300,10.600,6.600,12.100,1.300,1.600,11.300,14.500,4.7,2.2,6.9,0.132,1.1,0.1,1.3,2.0
1628960,Grayson Allen,7,2024-25,PHX,29.0,45,3,1131.0,156,353,0.442,112,262,0.427,64,77,0.831,27,123,150,96,43,14,47,68,488,25.133333333333333,3.466666666666667,7.844444444444444,2.488888888888889,5.822222222222222,1.4222222222222223,1.711111111111111,0.6,2.7333333333333334,3.3333333333333335,2.1333333333333333,0.9555555555555556,0.3111111111111111,1.0444444444444445,1.511111111111111,10.844444444444445,14.3,0.635,0.748,0.215,2.800,11.500,7.300,11.900,1.900,1.200,10.700,17.100,1.6,0.6,2.3,0.098,1.1,-0.8,0.4,0.7
1628386,Jarrett Allen,1,2017-18,BKN,20.0,72,31,1441.0,234,397,0.589,5,15,0.333,114,147,0.776,144,244,388,49,28,88,82,147,587,20.01388888888889,3.25,5.513888888888889,0.06944444444444445,0.20833333333333334,1.5833333333333333,2.0416666666666665,2.0,3.388888888888889,5.388888888888889,0.6805555555555556,0.3888888888888889,1.2222222222222223,1.1388888888888888,2.0416666666666665,8.152777777777779,17.5,0.636,0.038,0.370,10.500,18.100,14.300,5.400,0.900,4.600,15.100,16.300,2.7,1.5,4.2,0.141,-0.9,0.1,-0.8,0.5
1628386,Jarrett Allen,2,2018-19,BKN,21.0,80,80,2096.0,335,568,0.59,6,45,0.133,197,278,0.709,191,481,672,110,43,120,103,184,873,26.2,4.1875,7.1,0.075,0.5625,2.4625,3.475,2.3875,6.0125,8.4,1.375,0.5375,1.5,1.2875,2.3,10.9125,18.5,0.632,0.079,0.489,9.600,24.000,16.800,7.900,1.000,4.500,13.000,15.900,4.4,3.3,7.6,0.175,0.2,1.4,1.6,1.9
1628386,Jarrett Allen,3,2019-20,BKN,22.0,70,64,1852.0,302,465,0.649,0,6,0.0,171,270,0.633,216,455,671,110,40,92,77,162,775,26.457142857142856,4.314285714285714,6.642857142857143,0.0,0.08571428571428572,2.442857142857143,3.857142857142857,3.085714285714286,6.5,9.585714285714285,1.5714285714285714,0.5714285714285714,1.3142857142857143,1.1,2.3142857142857145,11.071428571428571,20.7,0.664,0.013,0.581,12.300,24.900,18.700,8.900,1.000,4.200,11.700,14.900,5.2,2.9,8.2,0.212,1.4,1.0,2.3,2.0
1628386,Jarrett Allen,4,2020-21,BKN,23.0,12,5,320.0,44,65,0.677,0,0,0.0,46,61,0.754,38,87,125,20,7,19,22,21,134,26.666666666666668,3.6666666666666665,5.416666666666667,0.0,0.0,3.8333333333333335,5.083333333333333,3.1666666666666665,7.25,10.416666666666666,1.6666666666666667,0.5833333333333334,1.5833333333333333,1.8333333333333333,1.75,11.166666666666666,20.1,0.661,0.039,0.602,11.600,26.300,18.900,8.700,0.800,4.300,14.100,16.600,4.3,2.1,6.4,0.166,1.3,-0.2,1.1,1.4
1628386,Jarrett Allen,5,2020-21,CLE,23.0,51,40,1544.0,254,417,0.609,6,19,0.316,158,229,0.69,158,348,506,86,25,71,78,75,672,30.274509803921568,4.980392156862745,8.176470588235293,0.11764705882352941,0.37254901960784315,3.0980392156862746,4.490196078431373,3.0980392156862746,6.823529411764706,9.92156862745098,1.6862745098039216,0.49019607843137253,1.392156862745098,1.5294117647058822,1.4705882352941178,13.176470588235293,21.5,0.730,0.000,0.938,13.800,28.600,21.600,8.300,1.100,5.200,19.300,15.500,1.0,0.5,1.4,0.216,1.7,0.9,2.6,0.4
